title,descripcion,salario,experience_text,url,company,location,source,salario_numerico,seniority,years_required,skills
Structural Engineer 5,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&radius=25&from=searchOnDesktopSerp%252Cwhatautocomplete%252CwhatautocompleteSourceStandard&start=10,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Senior Automation Tester In Js,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&radius=25&from=searchOnDesktopSerp%252Cwhatautocomplete%252CwhatautocompleteSourceStandard&start=10,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Lead Automation Tester In Js,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&radius=25&from=searchOnDesktopSerp%252Cwhatautocomplete%252CwhatautocompleteSourceStandard&start=10,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Senior Project Technical Leader - Water Group,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&radius=25&from=searchOnDesktopSerp%252Cwhatautocomplete%252CwhatautocompleteSourceStandard&start=10,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Data Center Logistics Manager - Onsite,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&radius=25&from=searchOnDesktopSerp%252Cwhatautocomplete%252CwhatautocompleteSourceStandard&start=10,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Cra Ii (Multi-Sponsor) - Chile Home Based,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&radius=25&from=searchOnDesktopSerp%252Cwhatautocomplete%252CwhatautocompleteSourceStandard&start=10,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager Junior,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Project Manager,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Junior Data Engineer - Quantumblack, Ai By Mckinsey",nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
"Engagement Manager, Latam",nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Junior Assistant Managers,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Software Engineer – Build & Porting,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Full-Stack Engineer (Go Or Next),nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Product Manager,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Senior Machine Learning Engineer,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Sr Frontend Engineer (Javascript/React),nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Senior Ui/Ux Designer / Ai Expert,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Software Engineer - Chat/Portal - Latam,nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Associate Managing Consultant, Advisors & Consulting Services, Strategy & Transformation",nan,nan,,https://cl.indeed.com/jobs?q=project+manager+junior&l=Chile&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard&vjk=3f40c0775207500d,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Gestión Comercial (Pricing),nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Master Data Sap,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Practica En Soporte Tecnico Y Redes,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Supervisor De Operaciones En Terreno,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista En Digitalización De Procesos,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administrativo De Servicios Mantenimiento,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Asistente Logístico,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Coordinador/A De Servicios Y Calidad En Terreno,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Especialista En Operación De Campo Sector Energético,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe (A) De Turno Fm,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Cod 10/2025 Coordinador/A De Comunicaciones Internas Y Bienestar,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Encargado De Adquisición E Inventario,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Desarrollador Full Stack En Javascript 1.5 Líquidos,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Asistente De Operaciones Patio,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Relaciones Laborales - Atex Resources,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=60&vjk=e469e6847ae98580,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Compensaciones,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=50&vjk=13fdf96fbc73297f,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analist De Remuneraciones Sr,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=50&vjk=13fdf96fbc73297f,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Logística Y Comex,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=50&vjk=13fdf96fbc73297f,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Operaciones (Importante Cliente Sector Mineria,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=50&vjk=13fdf96fbc73297f,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero/A De Operaciones Y Procesos – Tratamiento De Aguas,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=50&vjk=13fdf96fbc73297f,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Supervisor De Operaciones Logísticas (Bodegas San Francisco),nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=50&vjk=13fdf96fbc73297f,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administracion,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=50&vjk=13fdf96fbc73297f,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administrador/A Plataformas Cloud Azure,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=50&vjk=13fdf96fbc73297f,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Líder De Proyectos / Industria Minera,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=50&vjk=13fdf96fbc73297f,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Subgerente De Otec,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=50&vjk=13fdf96fbc73297f,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero En Ciberseguridad – Ser,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=50&vjk=13fdf96fbc73297f,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Asistente Gerencial Senior – Huechuraba (Reemplazo Pre Y Post Natal),nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Lider Control E Instrumentación,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Senior,0,"['Python', 'SQL', 'Machine Learning']"
Asistente De Bodega (Con Licencia De Conducir Clase D),nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero De Medio Ambiente / Calama,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administrador/A De Contratos,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Gerente De Operaciones,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Associate It Specialist,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Asistente Operaciones, Cd Nutraline",nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Proyectos,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Back Office Televentas,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Asistente De Materiales,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Gestión Pleno,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero/A Proyectista,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Supervisor(A) De Distribución,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=40,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Administrador De Contrato / Industria Minera,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Especialista En Soporte De Power Bi,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable / Tributario,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Continuidad De Negocio,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Asistencia De Seguros,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe/A De Proyecto,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Asistente/A De Soporte Técnico,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Junior,0,"['Python', 'SQL', 'Machine Learning']"
Analista Contable / Tributario Sin Experiencia,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Jefe De Asuntos Regulatorios Y Asesor Técnico,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
"Procurador/A, Rubro Transporte (Red Movilidad)",nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Supervisor/A De Mantenimiento Y Servicios,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Práctica Profesional / Análisis De Datos,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Control De Gestión Comercial,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero/A Administración De Empresas Egresado,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=30&vjk=86df39d94aa2a2a9,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Tecnico Tecnologías De La Informacion Ti,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=20&vjk=27861ec3b6613729,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero(A) De Eficiencia Operacional,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=20&vjk=27861ec3b6613729,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Analista De Gestión De Persona,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=20&vjk=27861ec3b6613729,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Mantenedor Brigadista- Zaldivar,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=20&vjk=27861ec3b6613729,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Ingeniero Oficina Técnica,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=20&vjk=27861ec3b6613729,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
Gestor De Activos Tecnológicos Y Logística,nan,nan,,https://cl.indeed.com/jobs?q=control+de+gestion+ti&l=Chile&radius=25&from=searchOnDesktopSerp&start=20&vjk=27861ec3b6613729,No especificada,Chile,Indeed,0.0,Semi Senior,0,"['Python', 'SQL', 'Machine Learning']"
